name,pic_url,birth,season,team,AVG,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,SLG,OBP
박민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69056.jpg,2000,2024,KT,0.214,20,14,6,3,0,0,0,0,0,1,0,7,0.214,0.214
박민석,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69056.jpg,2000,2025,KT,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
강민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69064.jpg,1999,2023,KT,0.182,12,22,2,4,1,0,0,0,0,0,4,10,0.227,0.308
강민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69064.jpg,1999,2024,KT,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
강민성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69064.jpg,1999,2025,KT,0.077,10,13,0,1,0,0,0,0,0,0,3,5,0.077,0.25
구본혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69100.jpg,1997,2019,LG,0.176,57,85,10,15,1,0,1,6,2,1,6,17,0.224,0.245
구본혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69100.jpg,1997,2020,LG,0.163,125,86,20,14,0,1,1,7,0,0,7,18,0.221,0.242
구본혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69100.jpg,1997,2021,LG,0.132,123,38,10,5,2,0,0,3,0,0,3,7,0.184,0.205
구본혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69100.jpg,1997,2024,LG,0.257,133,339,48,87,14,2,2,43,8,4,38,51,0.327,0.335
구본혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69100.jpg,1997,2025,LG,0.229,36,83,9,19,4,1,0,9,0,2,8,13,0.301,0.304
문보경,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69102.jpg,2000,2021,LG,0.23,107,278,37,64,11,1,8,39,3,1,46,64,0.363,0.337
문보경,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69102.jpg,2000,2022,LG,0.315,126,406,52,128,22,3,9,56,7,0,47,56,0.451,0.382
문보경,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69102.jpg,2000,2023,LG,0.301,131,469,77,141,29,5,10,72,9,8,58,83,0.448,0.377
문보경,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69102.jpg,2000,2024,LG,0.301,144,519,80,156,35,3,22,101,7,6,65,112,0.507,0.372
문보경,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69102.jpg,2000,2025,LG,0.3,41,150,28,45,6,0,8,33,0,0,25,31,0.5,0.402
이지강,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69108.jpg,1999,2024,LG,-,4,0,0,0,0,0,0,0,0,0,0,0,-,-
이지강,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69108.jpg,1999,2025,LG,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
송승환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69203.jpg,2000,2019,두산,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
송승환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69203.jpg,2000,2022,두산,0.25,11,28,3,7,1,0,1,4,0,0,0,7,0.393,0.25
송승환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69203.jpg,2000,2023,두산,0.229,30,70,10,16,3,1,0,4,0,1,4,16,0.3,0.27
송승환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69203.jpg,2000,2024,NC,0.2,3,5,1,1,0,0,0,0,0,0,0,1,0.2,0.2
송승환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69203.jpg,2000,2025,NC,0.25,5,4,0,1,0,0,0,0,0,0,0,1,0.25,0.25
김태근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69207.jpg,1996,2019,두산,-,9,0,2,0,0,0,0,0,1,2,0,0,-,-
김태근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69207.jpg,1996,2022,두산,0.5,2,4,0,2,1,0,0,2,0,1,1,1,0.75,0.667
김태근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69207.jpg,1996,2023,두산,0.212,41,52,9,11,3,0,0,3,0,3,0,21,0.269,0.226
김태근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69207.jpg,1996,2024,두산,0.087,43,23,7,2,0,0,0,1,0,1,0,10,0.087,0.192
김태근,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69207.jpg,1996,2025,삼성,0.333,8,12,1,4,0,0,0,0,0,0,1,4,0.333,0.385
박주성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69328.jpg,2000,2022,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
박주성,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69328.jpg,2000,2025,키움,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
이병헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69428.jpg,1999,2022,삼성,0.75,3,4,1,3,1,0,0,1,0,0,0,1,1,0.75
이병헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69428.jpg,1999,2023,삼성,0.143,23,28,3,4,0,0,0,2,0,0,3,11,0.143,0.219
이병헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69428.jpg,1999,2024,삼성,0.248,95,145,9,36,4,0,1,9,0,0,17,48,0.297,0.335
이병헌,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69428.jpg,1999,2025,삼성,0.1,18,20,1,2,0,0,0,0,0,0,1,4,0.1,0.182
고승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69517.jpg,2000,2019,롯데,0.253,30,83,7,21,6,2,0,6,0,0,4,16,0.373,0.284
고승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69517.jpg,2000,2022,롯데,0.316,92,234,31,74,15,1,5,30,1,4,25,47,0.453,0.381
고승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69517.jpg,2000,2023,롯데,0.224,94,255,35,57,14,2,2,24,8,3,42,64,0.318,0.331
고승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69517.jpg,2000,2024,롯데,0.308,120,481,79,148,27,6,14,87,5,4,41,78,0.476,0.358
고승민,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69517.jpg,2000,2025,롯데,0.287,33,129,16,37,4,1,1,9,2,1,13,22,0.357,0.35
박진,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69594.jpg,1999,2025,롯데,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
오선우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69636.jpg,1996,2019,KIA,0.151,27,53,5,8,1,1,1,4,0,0,3,24,0.264,0.211
오선우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69636.jpg,1996,2020,KIA,0.239,59,67,11,16,0,0,4,14,0,0,3,26,0.418,0.301
오선우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69636.jpg,1996,2021,KIA,0.067,9,15,1,1,0,0,0,0,0,0,1,9,0.067,0.125
오선우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69636.jpg,1996,2023,KIA,0.179,33,28,2,5,0,0,2,5,0,0,3,15,0.393,0.258
오선우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69636.jpg,1996,2024,KIA,0.286,3,7,0,2,0,0,0,1,0,0,0,3,0.286,0.286
오선우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69636.jpg,1996,2025,KIA,0.279,21,61,11,17,2,0,2,9,0,0,6,21,0.41,0.343
변우혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69727.jpg,2000,2019,한화,0.226,29,53,7,12,1,0,1,2,0,0,7,17,0.302,0.328
변우혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69727.jpg,2000,2022,한화,0.262,21,61,5,16,3,0,3,8,0,0,0,21,0.459,0.262
변우혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69727.jpg,2000,2023,KIA,0.225,83,200,23,45,4,0,7,24,0,0,23,74,0.35,0.314
변우혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69727.jpg,2000,2024,KIA,0.304,69,168,22,51,9,2,5,21,1,0,16,48,0.47,0.369
변우혁,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69727.jpg,2000,2025,KIA,0.241,32,108,9,26,7,0,0,16,0,0,9,34,0.306,0.305
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2019,한화,0.186,91,177,19,33,8,1,1,13,2,2,11,72,0.26,0.241
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2020,한화,0.22,106,346,46,76,18,2,12,43,0,1,33,116,0.387,0.298
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2021,한화,0.271,107,380,56,103,18,1,18,84,5,2,73,107,0.466,0.386
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2022,한화,0.281,115,434,55,122,24,1,6,59,6,2,48,95,0.382,0.355
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2023,한화,0.298,131,514,85,153,30,1,31,101,2,1,74,118,0.541,0.388
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2024,한화,0.272,136,526,88,143,20,2,24,89,6,0,60,129,0.454,0.356
노시환,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69737.jpg,2000,2025,한화,0.28,41,157,30,44,7,1,10,29,7,3,15,41,0.529,0.354
채현우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69804.jpg,1995,2019,SK,0,9,1,2,0,0,0,0,0,3,1,0,1,0,0
채현우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69804.jpg,1995,2020,SK,0.13,16,23,2,3,1,0,0,0,3,0,1,8,0.174,0.167
채현우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69804.jpg,1995,2023,SSG,-,1,0,1,0,0,0,0,0,0,0,0,0,-,-
채현우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69804.jpg,1995,2024,SSG,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
채현우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69804.jpg,1995,2025,SSG,0.25,5,4,1,1,0,1,0,0,0,0,0,1,0.75,0.25
하재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69813.jpg,1990,2020,SK,-,1,0,0,0,0,0,0,0,0,0,0,0,-,-
하재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69813.jpg,1990,2021,SSG,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
하재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69813.jpg,1990,2022,SSG,0.215,60,107,18,23,6,1,6,13,1,0,4,40,0.458,0.246
하재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69813.jpg,1990,2023,SSG,0.303,77,201,35,61,10,1,7,35,11,0,19,53,0.468,0.374
하재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69813.jpg,1990,2024,SSG,0.248,107,290,40,72,19,0,10,36,15,2,18,90,0.417,0.292
하재훈,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69813.jpg,1990,2025,SSG,0.167,8,24,2,4,0,0,1,3,0,0,1,12,0.292,0.2
김창평,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69825.jpg,2000,2019,SK,0.178,18,45,4,8,2,0,0,3,0,0,4,11,0.222,0.26
김창평,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69825.jpg,2000,2020,SK,0.192,35,78,10,15,4,1,0,7,7,0,11,16,0.269,0.289
김창평,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69825.jpg,2000,2021,SSG,0.08,40,25,6,2,0,0,0,1,2,1,1,6,0.08,0.115
김창평,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69825.jpg,2000,2024,SSG,0,6,7,1,0,0,0,0,0,1,0,2,4,0,0.222
김창평,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69825.jpg,2000,2025,SSG,-,2,0,0,0,0,0,0,0,0,0,0,0,-,-
최정원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69992.jpg,2000,2020,NC,0.275,49,40,18,11,3,1,0,2,4,0,7,13,0.4,0.383
최정원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69992.jpg,2000,2021,NC,0.283,72,212,40,60,4,2,0,8,10,7,18,40,0.321,0.35
최정원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69992.jpg,2000,2023,NC,0.26,39,50,12,13,3,2,0,5,4,1,1,13,0.4,0.315
최정원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69992.jpg,2000,2024,NC,0.282,65,131,33,37,5,0,1,14,7,3,17,34,0.344,0.377
최정원,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69992.jpg,2000,2025,NC,0.4,8,10,3,4,0,0,0,1,2,0,1,2,0.4,0.455
서호철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69995.jpg,1996,2020,NC,0,2,8,0,0,0,0,0,0,0,0,0,2,0,0
서호철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69995.jpg,1996,2022,NC,0.205,89,195,26,40,8,0,2,14,3,1,12,41,0.277,0.265
서호철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69995.jpg,1996,2023,NC,0.287,114,397,50,114,17,3,5,41,4,5,20,51,0.383,0.331
서호철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69995.jpg,1996,2024,NC,0.285,141,512,68,146,19,3,10,61,1,3,30,101,0.393,0.342
서호철,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/69995.jpg,1996,2025,NC,0.293,31,75,5,22,3,0,1,10,3,1,4,11,0.373,0.333
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2002,삼성,0.4,4,5,0,2,2,0,0,0,0,0,0,0,0.8,0.4
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2004,삼성,0,2,2,0,0,0,0,0,0,0,0,0,1,0,0
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2008,삼성,0.276,126,384,68,106,24,0,19,71,3,0,48,76,0.487,0.364
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2009,삼성,0.284,113,415,70,118,24,0,23,83,1,2,53,60,0.508,0.375
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2010,삼성,0.279,121,420,71,117,29,1,24,97,4,0,71,91,0.524,0.389
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2011,삼성,0.34,133,480,80,163,37,3,30,118,4,3,76,88,0.617,0.427
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2012,삼성,0.271,125,461,51,125,27,1,14,77,2,1,55,76,0.425,0.348
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2013,삼성,0.305,128,511,80,156,28,0,29,98,2,1,47,91,0.53,0.366
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2014,삼성,0.356,113,430,92,153,33,0,31,100,4,2,50,62,0.649,0.426
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2015,삼성,0.318,144,547,94,174,33,1,33,123,2,5,73,101,0.563,0.402
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2016,삼성,0.376,138,519,99,195,46,2,31,144,2,2,83,83,0.651,0.464
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2017,KIA,0.342,142,514,98,176,36,3,26,120,0,1,96,82,0.576,0.45
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2018,KIA,0.339,143,528,92,179,34,1,25,103,3,0,66,87,0.549,0.414
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2019,KIA,0.3,136,456,65,137,31,1,17,86,0,1,85,77,0.485,0.413
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2020,KIA,0.354,140,522,93,185,37,1,28,115,0,0,70,101,0.59,0.433
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2021,KIA,0.233,104,373,52,87,15,1,12,55,0,0,67,67,0.375,0.354
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2022,KIA,0.264,132,454,55,120,27,1,14,71,1,0,73,92,0.421,0.366
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2023,KIA,0.302,121,431,64,130,27,1,17,81,0,0,65,83,0.487,0.4
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2024,KIA,0.28,116,425,67,119,23,2,22,109,1,1,52,86,0.499,0.361
최형우,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/72443.jpg,1983,2025,KIA,0.297,37,128,18,38,12,1,6,23,0,0,18,25,0.547,0.389
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2004,LG,0.129,52,62,3,8,1,0,0,2,1,3,4,21,0.145,0.203
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2005,KIA,0.266,124,414,57,110,17,2,5,37,31,10,39,64,0.353,0.34
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2006,KIA,0.318,125,485,78,154,25,9,1,39,38,11,50,48,0.412,0.391
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2007,KIA,0.28,118,439,61,123,17,8,0,27,17,11,37,40,0.355,0.344
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2008,KIA,0.312,106,417,62,130,24,6,0,38,28,9,47,37,0.398,0.385
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2009,KIA,0.266,50,169,32,45,8,3,0,14,10,4,22,21,0.349,0.364
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2010,KIA,0.307,129,472,74,145,19,1,3,51,25,12,64,50,0.371,0.398
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2011,KIA,0.333,111,421,84,140,16,2,3,33,30,6,63,33,0.401,0.427
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2012,KIA,0.283,125,491,86,139,14,2,2,37,44,12,66,38,0.332,0.377
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2013,KIA,0.295,100,390,74,115,20,1,2,22,21,9,44,37,0.367,0.375
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2014,한화,0.288,104,358,62,103,12,4,0,20,12,11,52,46,0.344,0.385
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2015,한화,0.341,124,493,94,168,15,7,4,42,28,10,68,45,0.424,0.427
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2016,한화,0.352,113,452,98,159,20,4,3,41,21,11,63,29,0.434,0.438
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2017,한화,0.263,57,179,31,47,8,1,0,12,10,3,17,20,0.318,0.332
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2018,한화,0.293,134,491,82,144,14,1,1,36,30,11,59,62,0.332,0.379
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2020,한화,0.286,120,419,60,120,14,2,1,32,17,8,59,36,0.337,0.381
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2021,키움,0.296,133,459,88,136,16,8,1,43,17,2,71,46,0.373,0.392
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2022,키움,0.199,86,271,34,54,6,0,0,21,12,2,45,42,0.221,0.326
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2023,키움,0.234,50,154,19,36,0,3,0,11,2,1,19,22,0.273,0.318
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2024,키움,0.306,60,183,27,56,5,2,1,12,2,2,31,33,0.372,0.429
이용규,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74163.jpg,1985,2025,키움,0.207,9,29,5,6,1,0,0,0,1,0,3,6,0.241,0.281
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2004,롯데,0,3,5,0,0,0,0,0,0,0,0,0,3,0,0
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2005,롯데,0.243,104,214,20,52,11,2,2,18,1,4,5,56,0.341,0.267
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2006,롯데,0.251,126,410,40,103,20,0,9,53,4,1,23,78,0.366,0.307
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2007,롯데,0.271,125,413,48,112,20,0,14,68,1,4,37,88,0.421,0.335
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2008,롯데,0.292,122,435,51,127,25,1,19,82,2,4,49,77,0.485,0.365
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2009,롯데,0.26,83,262,36,68,13,0,9,30,0,0,33,44,0.412,0.346
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2010,롯데,0.305,117,410,66,125,19,1,23,72,2,7,42,65,0.524,0.376
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2011,롯데,0.289,124,450,63,130,25,2,19,66,4,6,47,81,0.48,0.366
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2012,롯데,0.273,119,400,41,109,21,0,19,66,0,1,44,97,0.468,0.355
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2013,롯데,0.235,105,327,48,77,13,0,11,57,4,1,60,87,0.376,0.366
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2014,롯데,0.229,98,310,37,71,14,2,16,40,1,2,33,92,0.442,0.325
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2015,롯데,0.311,123,380,63,118,18,1,35,86,0,0,60,112,0.639,0.421
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2016,롯데,0.323,116,381,65,123,26,0,20,72,4,0,66,91,0.549,0.433
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2017,롯데,0.285,130,456,62,130,22,1,22,68,0,2,41,104,0.482,0.361
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2018,삼성,0.269,129,427,46,115,14,0,22,71,0,0,29,96,0.457,0.331
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2019,삼성,0.234,112,346,36,81,20,0,13,45,0,0,33,76,0.405,0.315
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2020,삼성,0.287,119,355,46,102,14,0,19,61,0,0,31,54,0.487,0.349
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2021,삼성,0.291,123,406,55,118,22,0,18,67,0,0,45,53,0.478,0.361
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2022,삼성,0.258,130,396,38,102,19,1,13,66,0,0,41,58,0.409,0.33
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2023,삼성,0.29,125,434,60,126,19,0,16,77,6,1,49,65,0.445,0.366
강민호,https://6ptotvmi5753.edge.naverncp.com/KBO_IMAGE/person/middle/2025/74540.jpg,1985,2024,삼성,0.303,136,403,48,122,19,1,19,77,3,0,35,52,0.496,0.365
